booking_id,passenger_id_hash,flight_id,booking_date,status,seat_number,airline,source,destination,departure_time,arrival_time,flight_duration_minutes,flight_duration_hours,supplied_duration_minutes,duration_difference_minutes,duration_status,payment_id,amount,payment_method,first_name,last_name,age,gender,aadhaar_masked,phone_masked,email_masked,flight_day_type,age_group,booking_month
B1051,932990ec1a7797587578bdc8611fb94c98f194f57adeb99310c649a427a396c1,6F028,2025-07-05 11:37:36.951,CANCELLED,16A,IndiGo,HYD,CCU,2026-04-20 19:49:41.701,2026-04-20 21:49:41.701,120.0,2.0,120.0,0.0,Valid,PAY1135,10875.08,CARD,Aditya,Ghosh,70,F,50**********,+9************,ad***********************,Unknown,60+,2025-07
B1052,9c8b72e9309f1ca4a801e836ae3ee548e4fab5ba18437be41dbac15e14aa7c97,UK209,2025-12-30 11:37:36.951,CANCELLED,33B,Vistara,MAA,BLR,2026-04-20 19:02:41.704,2026-04-20 21:47:41.704,165.0,2.75,165.0,0.0,Valid,PAY1688,9827.3,CARD,Diya,Patel,35,M,43**********,+9************,di******************,Unknown,31-45,2025-12
B1053,b6699f1f75b07aaa96b7f6f1ef1d6d58c2b00d2f311d23df9be2942ca0335ae7,UK216,2026-04-01 11:37:36.951,PENDING,28B,Vistara,MAA,HYD,2026-04-20 18:33:41.704,2026-04-20 21:47:41.704,194.0,3.2333333333333334,194.0,0.0,Valid,PAY1082,4621.1,UPI,Aadhya,Gupta,39,M,55**********,+9************,aa********************,Unknown,31-45,2026-04
B1053,b6699f1f75b07aaa96b7f6f1ef1d6d58c2b00d2f311d23df9be2942ca0335ae7,UK216,2026-04-01 11:37:36.951,PENDING,28B,Vistara,MAA,HYD,2026-04-20 18:33:41.704,2026-04-20 21:47:41.704,194.0,3.2333333333333334,194.0,0.0,Valid,PAY1219,3081.42,CARD,Aadhya,Gupta,39,M,55**********,+9************,aa********************,Unknown,31-45,2026-04
B1054,115f110efe2c65297179f84ceb6a5154ba53e08f2d9b5659b5417adaea4e61eb,AI132,2026-04-11 11:37:36.951,CANCELLED,19C,Air India,BLR,BOM,2026-04-20 19:32:41.702,2026-04-20 21:41:41.702,129.0,2.15,129.0,0.0,Valid,,,,Diya,Das,2,M,13**********,+9************,di*******************,Unknown,Under 18,2026-04
B1055,ab9f8c049da1799973249de41a2e0981bce29c28386eb04f7746466cb4b8c085,6F012,2025-10-14 11:37:36.951,CANCELLED,13F,IndiGo,CCU,HYD,2026-04-20 18:06:41.701,2026-04-20 21:31:41.701,205.0,3.4166666666666665,205.0,0.0,Valid,,,,Aarav,Gupta,48,M,88**********,+9************,aa*********************,Unknown,46-60,2025-10
B1056,3fd6c6a6cc99badcd994e57f26eb48e6a13687640d02d155eaed0cece624ed0e,UK173,2026-03-24 11:37:36.951,CANCELLED,15B,Vistara,MAA,BLR,2026-04-20 17:06:41.703,2026-04-20 21:22:41.703,256.0,4.266666666666667,256.0,0.0,Valid,PAY1616,3173.87,NETBANKING,Muhammad,Sharma,13,M,10**********,+9************,mu***********************,Unknown,Under 18,2026-03
B1056,3fd6c6a6cc99badcd994e57f26eb48e6a13687640d02d155eaed0cece624ed0e,UK173,2026-03-24 11:37:36.951,CANCELLED,15B,Vistara,MAA,BLR,2026-04-20 17:06:41.703,2026-04-20 21:22:41.703,256.0,4.266666666666667,256.0,0.0,Valid,PAY1757,,CARD,Muhammad,Sharma,13,M,10**********,+9************,mu***********************,Unknown,Under 18,2026-03
B1057,0c2667ac3ad287d572e2898ace23dff926bf2ae1f6c450ede0c679b75f2572b9,SJ047,2025-08-20 11:37:36.951,CANCELLED,14F,SpiceJet,HYD,BOM,2026-04-20 20:44:41.701,2026-04-20 21:21:41.701,37.0,0.6166666666666667,37.0,0.0,Valid,PAY1170,1987.07,UPI,Myra,Naidu,27,M,95**********,+9************,my***********************,Unknown,18-30,2025-08
B1057,0c2667ac3ad287d572e2898ace23dff926bf2ae1f6c450ede0c679b75f2572b9,SJ047,2025-08-20 11:37:36.951,CANCELLED,14F,SpiceJet,HYD,BOM,2026-04-20 20:44:41.701,2026-04-20 21:21:41.701,37.0,0.6166666666666667,37.0,0.0,Valid,PAY1566,10224.13,CARD,Myra,Naidu,27,M,95**********,+9************,my***********************,Unknown,18-30,2025-08
B1058,2e77403b154c0332d8319f95bb2066431dbfe4a497fedd7c54a96c2a45720147,SJ043,2025-12-07 11:37:36.951,PENDING,8C,SpiceJet,MAA,DEL,2026-04-20 18:59:41.701,2026-04-20 21:08:41.701,129.0,2.15,129.0,0.0,Valid,,,,Ira,Gupta,89,M,42**********,+9************,ir*******************,Unknown,60+,2025-12
B1059,350e0f62c4ee94195e1183d75e282cfded48d109a4bbdd7d0142aa704d43a3c2,UK140,2026-01-03 11:37:36.951,CONFIRMED,23B,Vistara,MAA,BLR,2026-04-20 19:37:41.703,2026-04-20 21:00:41.703,83.0,1.3833333333333333,83.0,0.0,Valid,PAY1844,10839.07,UPI,Myra,Verma,88,M,88**********,+9************,my********************,Unknown,60+,2026-01
B1060,65a2662c1c42b2211936fff433a5270c57aa2d66ebcaa8a672b3d6f51cf31cfe,6F086,2025-12-30 11:37:36.951,CONFIRMED,11A,IndiGo,MAA,HYD,2026-04-20 20:23:41.702,2026-04-20 21:00:41.702,37.0,0.6166666666666667,37.0,0.0,Valid,PAY1571,11681.98,UPI,Riya,Singh,2,F,64**********,+9************,ri********************,Unknown,Under 18,2025-12
B1061,eb2dfae377ce8e908f0e80b3afbdc98f2ed93b2f5a500c636a2d717fb642eb90,6F114,2026-04-05 11:37:36.951,CANCELLED,19C,IndiGo,BOM,MAA,2026-04-20 20:10:41.702,2026-04-20 21:00:41.702,50.0,0.8333333333333334,50.0,0.0,Valid,PAY1621,12021.5,CARD,Reyansh,Joshi,83,M,56*********,+9************,re*********************,Unknown,60+,2026-04
B1061,eb2dfae377ce8e908f0e80b3afbdc98f2ed93b2f5a500c636a2d717fb642eb90,6F114,2026-04-05 11:37:36.951,CANCELLED,19C,IndiGo,BOM,MAA,2026-04-20 20:10:41.702,2026-04-20 21:00:41.702,50.0,0.8333333333333334,50.0,0.0,Valid,PAY1796,6835.68,CARD,Reyansh,Joshi,83,M,56*********,+9************,re*********************,Unknown,60+,2026-04
B1061,eb2dfae377ce8e908f0e80b3afbdc98f2ed93b2f5a500c636a2d717fb642eb90,6F114,2026-04-05 11:37:36.951,CANCELLED,19C,IndiGo,BOM,MAA,2026-04-20 20:10:41.702,2026-04-20 21:00:41.702,50.0,0.8333333333333334,50.0,0.0,Valid,PAY1907,12722.62,NETBANKING,Reyansh,Joshi,83,M,56*********,+9************,re*********************,Unknown,60+,2026-04
B1062,b17edebc21cc08a65ee5e9d2351ba6516801c1d9148f4704db88bdc77da0c865,UK153,2025-06-12 11:37:36.951,CANCELLED,15D,Vistara,CCU,HYD,2026-04-20 16:52:41.703,2026-04-20 20:53:41.703,241.0,4.016666666666667,241.0,0.0,Valid,,,,Reyansh,Ghosh,47,F,48**********,+9************,re*********************,Unknown,46-60,2025-06
B1063,2b4f9a36a08983a014ca1b0c4623c8bd01849514b4efa8ec0bfb8c38c7d44e76,6F149,2025-05-19 11:37:36.951,CANCELLED,9A,IndiGo,BLR,CCU,2026-04-20 17:57:41.703,2026-04-20 20:42:41.703,165.0,2.75,165.0,0.0,Valid,,,,Aarav,Nair,64,M,49**********,+9************,aa************************,Unknown,60+,2025-05
B1064,9fca29bf66969aa3fdb96b272c6b766185937f5a27ffffdc97de71a222add84d,UK145,2025-09-14 11:37:36.951,CONFIRMED,24E,Vistara,BOM,HYD,2026-04-20 18:30:41.703,2026-04-20 20:41:41.703,131.0,2.183333333333333,131.0,0.0,Valid,PAY1899,14413.72,UPI,Ananya,Banerjee,46,M,73**********,+9************,an***********************,Unknown,46-60,2025-09
B1065,8537c2efa30e935deb54fe09333c46fc8c4a8e94c6a0d5071c78a160d734748f,UK010,2026-03-06 11:37:36.951,CANCELLED,7B,Vistara,MAA,HYD,2026-04-20 17:53:41.701,2026-04-20 20:40:41.701,167.0,2.783333333333333,167.0,0.0,Valid,,,,Saanvi,Chatterjee,18,M,29**********,+9************,sa******************************,Unknown,Under 18,2026-03
B1066,d97e64736317043581b903f37a496bddf921efd523efa3aa987e94c58f48e977,SJ003,2025-11-05 11:37:36.951,PENDING,1B,SpiceJet,MAA,CCU,2026-04-20 19:50:41.701,2026-04-20 20:32:41.701,42.0,0.7,42.0,0.0,Valid,,,,Shaurya,Joshi,27,F,17*********,+9************,sh************************,Unknown,18-30,2025-11
B1067,f1e921ffaf861ea372dd545d469e4e291357c01134a401015942fe6a92883e31,SJ160,2025-07-23 11:37:36.951,PENDING,7F,SpiceJet,MAA,BLR,2026-04-20 19:45:41.703,2026-04-20 20:30:41.703,45.0,0.75,45.0,0.0,Valid,PAY1611,4488.44,UPI,Ishaan,Iyer,61,M,10**********,+9************,is**********************,Unknown,60+,2025-07
B1067,f1e921ffaf861ea372dd545d469e4e291357c01134a401015942fe6a92883e31,SJ160,2025-07-23 11:37:36.951,PENDING,7F,SpiceJet,MAA,BLR,2026-04-20 19:45:41.703,2026-04-20 20:30:41.703,45.0,0.75,45.0,0.0,Valid,PAY1825,7570.06,UPI,Ishaan,Iyer,61,M,10**********,+9************,is**********************,Unknown,60+,2025-07
B1067,f1e921ffaf861ea372dd545d469e4e291357c01134a401015942fe6a92883e31,SJ160,2025-07-23 11:37:36.951,PENDING,7F,SpiceJet,MAA,BLR,2026-04-20 19:45:41.703,2026-04-20 20:30:41.703,45.0,0.75,45.0,0.0,Valid,PAY1871,5374.84,NETBANKING,Ishaan,Iyer,61,M,10**********,+9************,is**********************,Unknown,60+,2025-07
B1068,b3b2bddc4a1da01906c583ec44330f267849113c6afe3d26e04eafb43be7bbba,UK224,2025-11-22 11:37:36.951,PENDING,23A,Vistara,CCU,MAA,2026-04-20 16:25:41.704,2026-04-20 20:24:41.704,239.0,3.9833333333333334,239.0,0.0,Valid,PAY1584,5274.94,NETBANKING,Myra,Mehta,89,F,86**********,+9************,my******************,Unknown,60+,2025-11
B1069,2fa8ad9bc1180c9e7016de60dbd6a76bd214ce8b72b8ae6637e164c4dfeba8e0,UK152,2025-08-02 11:37:36.951,CONFIRMED,16E,Vistara,BOM,CCU,2026-04-20 17:24:41.703,2026-04-20 20:13:41.703,169.0,2.816666666666667,169.0,0.0,Valid,PAY1214,14992.95,UPI,Kavya,Ghosh,78,M,60**********,+9************,ka************************,Unknown,60+,2025-08
B1070,b6699f1f75b07aaa96b7f6f1ef1d6d58c2b00d2f311d23df9be2942ca0335ae7,SJ034,2025-09-22 11:37:36.951,CANCELLED,15D,SpiceJet,MAA,BOM,2026-04-20 15:20:41.701,2026-04-20 20:11:41.701,291.0,4.85,291.0,0.0,Valid,PAY1043,5631.13,NETBANKING,Aadhya,Gupta,39,M,55**********,+9************,aa********************,Unknown,31-45,2025-09
B1071,61d0f276b7160f04f92ce7d852f04296612a23d85e104124985a1e3f1afb6a25,UK215,2025-12-21 11:37:36.951,CANCELLED,15F,Vistara,BOM,DEL,2026-04-20 17:38:41.704,2026-04-20 19:50:41.704,132.0,2.2,132.0,0.0,Valid,,,,Krishna,Reddy,15,M,38**********,+9************,kr***********************,Unknown,Under 18,2025-12
B1072,383b01dfc4b4451a547935fff6c78f551e330aa833ad796209db30958a18a15d,UK089,2025-08-10 11:37:36.951,CANCELLED,18F,Vistara,BOM,HYD,2026-04-20 15:38:41.702,2026-04-20 19:50:41.702,252.0,4.2,252.0,0.0,Valid,,,,Aadhya,Nair,54,M,49**********,+9************,aa*******************,Unknown,46-60,2025-08
B1073,9585827735f88792e9359787c8c5048f41e5c39fad2e3f57fc925ebfe01459fc,6F180,2025-12-04 11:37:36.951,CONFIRMED,16A,IndiGo,MAA,BLR,2026-04-20 15:24:41.703,2026-04-20 19:48:41.703,264.0,4.4,264.0,0.0,Valid,,,,Krishna,Nair,28,F,63**********,+9************,kr**********************,Unknown,18-30,2025-12
B1074,097d1730f877c5e910f5789d79ccbbb12c982460d0c24d0f57881d9f3578c3cd,6F188,2025-09-25 11:37:36.951,CONFIRMED,7A,IndiGo,DEL,HYD,2026-04-20 14:57:41.703,2026-04-20 19:39:41.703,282.0,4.7,282.0,0.0,Valid,,,,Muhammad,Banerjee,42,F,57**********,+9************,mu***************************,Unknown,31-45,2025-09
B1075,68817845c7bde67edec29d198d21c1460e32dcbede85fd085f7ba7a632b75af2,UK131,2026-01-03 11:37:36.951,CONFIRMED,2F,Vistara,BOM,DEL,2026-04-20 15:33:41.702,2026-04-20 19:39:41.702,246.0,4.1,246.0,0.0,Valid,,,,Myra,Ghosh,6,M,46**********,+9************,my*********************,Unknown,Under 18,2026-01
B1076,63ac4a24e48cfe89f1218e7981373d1f1de2eac52e71435d035341619ce8ab8d,UK055,2025-05-04 11:37:36.951,CONFIRMED,12B,Vistara,HYD,DEL,2026-04-20 16:48:41.701,2026-04-20 19:31:41.701,163.0,2.716666666666667,163.0,0.0,Valid,PAY1523,8247.5,CARD,Myra,Kulkarni,1,F,60**********,+9************,my**************************,Unknown,Under 18,2025-05
B1076,63ac4a24e48cfe89f1218e7981373d1f1de2eac52e71435d035341619ce8ab8d,UK055,2025-05-04 11:37:36.951,CONFIRMED,12B,Vistara,HYD,DEL,2026-04-20 16:48:41.701,2026-04-20 19:31:41.701,163.0,2.716666666666667,163.0,0.0,Valid,PAY1523,8247.5,CARD,Myra,Kulkarni,1,F,47*********,+9************,my***********************,Unknown,Under 18,2025-05
B1077,7ff5d504e0d5d5b53c0f96fe7923488af6e78f4e42b77a8240c3ceb9a75aad00,UK181,2025-05-03 11:37:36.951,PENDING,3A,Vistara,MAA,DEL,2026-04-20 16:44:41.703,2026-04-20 19:26:41.703,162.0,2.7,162.0,0.0,Valid,PAY1198,2981.73,NETBANKING,Arjun,Pillai,61,F,36**********,+9************,ar********************,Unknown,60+,2025-05
B1077,7ff5d504e0d5d5b53c0f96fe7923488af6e78f4e42b77a8240c3ceb9a75aad00,UK181,2025-05-03 11:37:36.951,PENDING,3A,Vistara,MAA,DEL,2026-04-20 16:44:41.703,2026-04-20 19:26:41.703,162.0,2.7,162.0,0.0,Valid,PAY1381,8279.97,CARD,Arjun,Pillai,61,F,36**********,+9************,ar********************,Unknown,60+,2025-05
B1078,b48fae1fbcbcd5a9cf70bb89421239b93e240237c143c30daa9193cfa9486d26,6F077,2025-09-21 11:37:36.951,CONFIRMED,1B,IndiGo,CCU,DEL,2026-04-20 14:55:41.702,2026-04-20 19:13:41.702,258.0,4.3,258.0,0.0,Valid,,,,Reyansh,Das,36,F,99**********,+9************,re*********************,Unknown,31-45,2025-09
B1079,df5b29f2ff7bba8607f3a0e88336de8a46fdaface5e5b3177310f9a192d55512,SJ085,2025-06-03 11:37:36.951,CONFIRMED,10D,SpiceJet,BLR,MAA,2026-04-20 14:41:41.702,2026-04-20 19:11:41.702,270.0,4.5,270.0,0.0,Valid,,,,Ishaan,Agarwal,70,F,37**********,+9************,is************************,Unknown,60+,2025-06
B1080,8debcd3aea9b924582f8e7731f6da70c6bc861464f1273b06eb3bf0c8e627e97,SJ023,2025-06-05 11:37:36.951,CONFIRMED,22D,SpiceJet,HYD,MAA,2026-04-20 17:27:41.701,2026-04-20 19:09:41.701,102.0,1.7,102.0,0.0,Valid,PAY1640,6604.5,UPI,Ira,Naidu,50,M,40**********,+9************,ir******************,Unknown,46-60,2025-06
B1080,8debcd3aea9b924582f8e7731f6da70c6bc861464f1273b06eb3bf0c8e627e97,SJ023,2025-06-05 11:37:36.951,CONFIRMED,22D,SpiceJet,HYD,MAA,2026-04-20 17:27:41.701,2026-04-20 19:09:41.701,102.0,1.7,102.0,0.0,Valid,PAY1676,14564.92,CARD,Ira,Naidu,50,M,40**********,+9************,ir******************,Unknown,46-60,2025-06
B1081,d645a3f176a42988183d2200a102f0dd10c25011d7269c08a05d7313fb10003d,SJ202,2025-11-13 11:37:36.951,CANCELLED,29C,SpiceJet,CCU,HYD,2026-04-20 17:21:41.703,2026-04-20 19:08:41.703,107.0,1.7833333333333334,107.0,0.0,Valid,,,,Kavya,Mishra,35,M,58**********,+9************,ka**********************,Unknown,31-45,2025-11
B1082,d7828af53487e3e70a2326cfe122d3c6ccb1ec727038aeda38c7093ad8a9cb91,SJ150,2025-09-09 11:37:36.951,CANCELLED,30A,SpiceJet,BOM,HYD,2026-04-20 15:33:41.702,2026-04-20 19:03:41.702,210.0,3.5,210.0,0.0,Valid,,,,Aarav,Joshi,53,M,80**********,+9************,aa*******************,Unknown,46-60,2025-09
B1083,2a07d49e429c2a72609ac309847b8ad89662fe1042b4aad685e80acd098888f2,SJ116,2025-05-12 11:37:36.951,CANCELLED,9A,SpiceJet,HYD,CCU,2026-04-20 17:33:41.702,2026-04-20 19:02:41.702,89.0,1.4833333333333334,89.0,0.0,Valid,PAY1467,6777.38,NETBANKING,Sara,Nair,30,M,74**********,+9************,sa**********************,Unknown,18-30,2025-05
B1084,d27c1e98bd8f296f816b5428e2c9730dbf01a9c74b665c79ea5c8f9eb9b85e8d,6F270,2025-06-14 11:37:36.951,PENDING,16E,IndiGo,HYD,MAA,2026-04-20 18:14:41.701,2026-04-20 19:02:41.701,48.0,0.8,48.0,0.0,Valid,,,,Saanvi,Khan,55,F,39**********,+9************,sa********************,Unknown,46-60,2025-06
B1085,f82a60e2bbf27d94e8721e47f2b4b031cfbd46b5601b4b93cbc8e7ce409d28ec,UK150,2026-03-24 11:37:36.951,PENDING,12A,Vistara,DEL,CCU,2026-04-20 18:31:41.703,2026-04-20 19:01:41.703,30.0,0.5,30.0,0.0,Valid,PAY1976,11410.8,NETBANKING,Vivaan,Ghosh,73,F,78*********,+9************,vi********************,Unknown,60+,2026-03
B1086,66ff10bdebab942a3691e4b67ccf38b283d06a7e95740612404d27f022adc272,SJ237,2026-02-16 11:37:36.951,CONFIRMED,5D,SpiceJet,BOM,CCU,2026-04-20 16:32:41.704,2026-04-20 19:00:41.704,148.0,2.466666666666667,148.0,0.0,Valid,PAY1421,3704.21,UPI,Aditya,Iyer,21,M,82**********,+9************,ad*********************,Unknown,18-30,2026-02
B1086,66ff10bdebab942a3691e4b67ccf38b283d06a7e95740612404d27f022adc272,SJ237,2026-02-16 11:37:36.951,CONFIRMED,5D,SpiceJet,BOM,CCU,2026-04-20 16:32:41.704,2026-04-20 19:00:41.704,148.0,2.466666666666667,148.0,0.0,Valid,PAY1610,1169.75,UPI,Aditya,Iyer,21,M,82**********,+9************,ad*********************,Unknown,18-30,2026-02
B1087,88b590eeb171062401b7dc6f8c9cf7a208bfdfe4114377d292879157d2a2a690,AI221,2025-05-08 11:37:36.951,CANCELLED,2F,Air India,MAA,HYD,2026-04-20 16:18:41.703,2026-04-20 18:54:41.703,156.0,2.6,156.0,0.0,Valid,PAY1183,1154.4,NETBANKING,Sara,Singh,51,M,35**********,+9************,sa*********************,Unknown,46-60,2025-05
B1087,88b590eeb171062401b7dc6f8c9cf7a208bfdfe4114377d292879157d2a2a690,AI221,2025-05-08 11:37:36.951,CANCELLED,2F,Air India,MAA,HYD,2026-04-20 16:18:41.703,2026-04-20 18:54:41.703,156.0,2.6,156.0,0.0,Valid,PAY1278,2037.52,UPI,Sara,Singh,51,M,35**********,+9************,sa*********************,Unknown,46-60,2025-05
B1088,faaaa19b96962364ee624e5faf3049b82315b7e912f8b99b73232fe479505cd1,SJ081,2026-03-25 11:37:36.951,PENDING,31A,SpiceJet,BOM,BLR,2026-04-20 17:04:41.702,2026-04-20 18:53:41.702,109.0,1.8166666666666667,109.0,0.0,Valid,PAY1940,7375.1,UPI,Kavya,Mishra,51,F,66**********,+9************,ka*************************,Unknown,46-60,2026-03
B1089,3a1ef3bd6458cdd86d219afc3397bce9c7b12d5dcf92fdbba3fa61a29c57af42,UK189,2025-09-03 11:37:36.951,CANCELLED,25F,Vistara,BLR,MAA,2026-04-20 15:07:41.703,2026-04-20 18:51:41.703,224.0,3.7333333333333334,224.0,0.0,Valid,,,,Vivaan,Verma,88,F,24**********,+9************,vi********************,Unknown,60+,2025-09
B1089,3a1ef3bd6458cdd86d219afc3397bce9c7b12d5dcf92fdbba3fa61a29c57af42,UK189,2025-09-03 11:37:36.951,CANCELLED,25F,Vistara,BLR,MAA,2026-04-20 15:07:41.703,2026-04-20 18:51:41.703,224.0,3.7333333333333334,224.0,0.0,Valid,,,,Vivaan,Verma,88,F,70**********,+9************,vi**********************,Unknown,60+,2025-09
B1089,3a1ef3bd6458cdd86d219afc3397bce9c7b12d5dcf92fdbba3fa61a29c57af42,UK189,2025-09-03 11:37:36.951,CANCELLED,25F,Vistara,BLR,MAA,2026-04-20 15:07:41.703,2026-04-20 18:51:41.703,224.0,3.7333333333333334,224.0,0.0,Valid,,,,Vivaan,Verma,88,F,58**********,+9************,vi**********************,Unknown,60+,2025-09
B1090,0f1a22c91d0f0def2cbb84dc522ed90ddfad6898003d78b0e5d4ee1c7c8ac1b6,SJ068,2025-05-16 11:37:36.951,PENDING,31C,SpiceJet,BLR,BOM,2026-04-20 16:44:41.701,2026-04-20 18:48:41.701,124.0,2.066666666666667,124.0,0.0,Valid,,,,Krishna,Chatterjee,81,F,30**********,+9************,kr**************************,Unknown,60+,2025-05
B1091,a58c687e9ba1fd6992e0c8487ce8a80ec79ef86339a3fbef968c0fc235aa9dd3,6F043,2025-08-18 11:37:36.951,PENDING,25D,IndiGo,BOM,HYD,2026-04-20 17:17:41.701,2026-04-20 18:43:41.701,86.0,1.4333333333333333,86.0,0.0,Valid,,,,Myra,Mehta,17,M,47*********,+9************,my*******************,Unknown,Under 18,2025-08
B1092,d0cc71254d0d0f29502c4dae62dacdd6712a8b1a3d7c76cd815c0b67e7cb65c3,UK187,2026-03-18 11:37:36.951,CONFIRMED,16D,Vistara,BLR,BOM,2026-04-20 16:52:41.703,2026-04-20 18:42:41.703,110.0,1.8333333333333333,110.0,0.0,Valid,PAY1171,9120.54,UPI,Kavya,Reddy,39,M,35**********,+9************,ka*******************,Unknown,31-45,2026-03
B1092,d0cc71254d0d0f29502c4dae62dacdd6712a8b1a3d7c76cd815c0b67e7cb65c3,UK187,2026-03-18 11:37:36.951,CONFIRMED,16D,Vistara,BLR,BOM,2026-04-20 16:52:41.703,2026-04-20 18:42:41.703,110.0,1.8333333333333333,110.0,0.0,Valid,PAY1786,5439.03,CARD,Kavya,Reddy,39,M,35**********,+9************,ka*******************,Unknown,31-45,2026-03
B1092,d0cc71254d0d0f29502c4dae62dacdd6712a8b1a3d7c76cd815c0b67e7cb65c3,UK187,2026-03-18 11:37:36.951,CONFIRMED,16D,Vistara,BLR,BOM,2026-04-20 16:52:41.703,2026-04-20 18:42:41.703,110.0,1.8333333333333333,110.0,0.0,Valid,PAY1893,1339.36,NETBANKING,Kavya,Reddy,39,M,35**********,+9************,ka*******************,Unknown,31-45,2026-03
B1093,a5a552c1a898df14931a32a03de945a5846a4ebb3638c149f05dbd20f97313f4,UK074,2025-05-11 11:37:36.951,CONFIRMED,25E,Vistara,BOM,DEL,2026-04-20 16:44:41.702,2026-04-20 18:41:41.702,117.0,1.95,117.0,0.0,Valid,,,,Ira,Agarwal,56,M,85*********,+9************,ir*******************,Unknown,46-60,2025-05
B1094,2d8aa20384aacb9b04827e3c5ebead3d12aecba76827f609ebb69a373619ee49,UK004,2026-01-07 11:37:36.951,PENDING,24C,Vistara,BOM,CCU,2026-04-20 17:56:41.700,2026-04-20 18:30:41.700,34.0,0.5666666666666667,34.0,0.0,Valid,PAY1400,6923.06,CARD,Myra,Agarwal,53,F,39**********,+9************,my**********************,Unknown,46-60,2026-01
B1094,2d8aa20384aacb9b04827e3c5ebead3d12aecba76827f609ebb69a373619ee49,UK004,2026-01-07 11:37:36.951,PENDING,24C,Vistara,BOM,CCU,2026-04-20 17:56:41.700,2026-04-20 18:30:41.700,34.0,0.5666666666666667,34.0,0.0,Valid,PAY1412,10637.23,CARD,Myra,Agarwal,53,F,39**********,+9************,my**********************,Unknown,46-60,2026-01
B1095,e60442d25bc5f693c6cfc0937063c635de3a5baf3a0221977d97fdfdb824e54b,6F194,2025-07-30 11:37:36.951,CONFIRMED,14B,IndiGo,BOM,CCU,2026-04-20 16:29:41.703,2026-04-20 18:27:41.703,118.0,1.9666666666666666,118.0,0.0,Valid,,,,Ira,Naidu,75,M,91**********,+9************,ir*******************,Unknown,60+,2025-07
B1096,0fc6a280223ac3cfbf175e020aaead49d72588677e24b45170c9a9048aa64035,UK068,2026-01-03 11:37:36.951,PENDING,12B,Vistara,BLR,MAA,2026-04-20 16:28:41.701,2026-04-20 18:09:41.701,101.0,1.6833333333333333,101.0,0.0,Valid,PAY1336,9995.45,NETBANKING,Diya,Gupta,60,F,39**********,+9************,di******************,Unknown,46-60,2026-01
B1096,0fc6a280223ac3cfbf175e020aaead49d72588677e24b45170c9a9048aa64035,UK068,2026-01-03 11:37:36.951,PENDING,12B,Vistara,BLR,MAA,2026-04-20 16:28:41.701,2026-04-20 18:09:41.701,101.0,1.6833333333333333,101.0,0.0,Valid,PAY1834,8168.44,UPI,Diya,Gupta,60,F,39**********,+9************,di******************,Unknown,46-60,2026-01
B1097,ae0406e331f05b6c3cc1862b5e628541a2ba43f543dafe5dcc31a1ea710368e4,6F017,2025-08-26 11:37:36.951,Unknown,34F,IndiGo,CCU,BOM,2026-04-20 15:25:41.701,2026-04-20 18:06:41.701,161.0,2.683333333333333,161.0,0.0,Valid,,,,Sai,Khan,38,M,78**********,+9************,sa******************,Unknown,31-45,2025-08
B1098,b0319151afd041aba0c645d06c0f8abea9d2711de08340c91f4602b325080fec,6F245,2025-10-15 11:37:36.951,Unknown,13D,IndiGo,CCU,BOM,2026-04-20 15:25:41.701,2026-04-20 18:06:41.701,161.0,2.683333333333333,161.0,0.0,Valid,PAY1768,10455.66,CARD,Shaurya,Khan,2,M,72**********,+9************,sh**********************,Unknown,Under 18,2025-10
B1099,a2e1a6df1b20d75758869362fdcd51f72b40da14a5f7f80910562c4e736e9993,6F254,2025-12-07 11:37:36.951,CONFIRMED,26E,IndiGo,MAA,BLR,2026-04-20 14:26:41.703,2026-04-20 18:01:41.703,215.0,3.5833333333333335,215.0,0.0,Valid,,,,Muhammad,Patel,46,F,45**********,+9************,mu**********************,Unknown,46-60,2025-12
B1100,ddabb59a9826ea31b1ce182b4b327e1e5be2fcb5627388dbe0084a381530843a,UK077,2026-03-05 11:37:36.951,CONFIRMED,16D,Vistara,HYD,BOM,2026-04-20 16:22:41.702,2026-04-20 18:00:41.702,98.0,1.6333333333333333,98.0,0.0,Valid,,,,Ishaan,Chatterjee,5,M,54**********,+9************,is****************************,Unknown,Under 18,2026-03
B1101,c754e805cc58c13693de3d6bbaf4ca473b79a20bc39a95d391a14ba226b28c30,AI029,2025-07-19 11:37:36.951,CONFIRMED,3D,Air India,MAA,DEL,2026-04-20 13:29:41.701,2026-04-20 17:53:41.701,264.0,4.4,264.0,0.0,Valid,PAY1853,2214.47,CARD,Vivaan,Pillai,59,F,27**********,+9************,vi***************************,Unknown,46-60,2025-07
